FECHA,CODIGO_EMPRESA,CEDULA_ANONIMIZADA,UBICACION_ANONIMIZADA,CODIGO_LOCALIDAD,ID_ESTADO_CIVIL,ID_GENERO,FECHA_NACIMIENTO,EDAD,FECHA_INGRESO,FECHA_INICIO_CONTRATO,ID_CARGO,TIPO_CARGO,NIVEL_CARGO,CATEGORIA_CARGO,TIPO_AREA,ID_CENTRO_COSTO,TIPO_NOMINA,SUBSIDIO_TRANSPORTE,COMPENSACION_VARIABLE,PORCENT_COMP_VARIABLE,SALARIO,TOTAL_SALARIO,INDICADOR_VARIACION_SALARIO,VARIACION_SALARIO,SENAL_SINDICALIZADO,FECHA_FIN_CONTRATO,CAUSA_NOMBRE,TIPO_RETIRO,NUM_DIAS_LABORADOS,NUM_DIAS_CONTRATADOS,RETIRO
2020-12-31,21,585,4,1504,SOLTERO,M,1993-06-02,28,2019-07-23,2019-07-23,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,0,0,0,2020-01-15,RENUNCIA,NO_DESEADO,176,176,1
2020-12-31,21,2,4,1504,SOLTERO,M,2000-11-10,20,2019-07-23,2019-07-23,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-01-22,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,810,4,1504,SOLTERO,F,1996-12-02,24,2019-07-29,2019-07-29,84049,APRENDICES,7,7,ADMINISTRATIVO,110190,APRENDIZ,1,0,0,1656232,1656232,0,0,0,2020-01-28,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,242,4,1504,SOLTERO,M,1998-10-02,23,2019-07-29,2019-07-29,84049,APRENDICES,7,7,ADMINISTRATIVO,110190,APRENDIZ,1,0,0,1656232,1656232,0,0,0,2020-01-28,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,157,4,1504,SOLTERO,F,1996-11-28,24,2019-08-01,2019-08-01,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-01-31,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,591,4,1504,SOLTERO,M,1996-09-21,25,2019-08-01,2019-08-01,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-01-31,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,28,4,1504,SOLTERO,F,2000-12-14,20,2019-09-03,2019-09-03,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-01-16,FIN_CONTRATO,NO_APLICA,135,135,1
2020-12-31,21,1468,4,1504,UNION_LIBRE,F,1982-05-17,39,2018-10-17,2018-10-17,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,88700,0,2020-01-24,DESPIDO,DESEADO,464,464,1
2020-12-31,21,1457,4,1504,UNION_LIBRE,F,1981-03-05,40,2018-11-06,2018-11-06,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,88700,0,2020-01-23,DESPIDO,DESEADO,443,443,1
2020-01-31,21,474,4,1504,SOLTERO,M,1990-01-27,31,2019-10-09,2019-10-09,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1183300,1183300,1,43300,0,2020-01-30,DESPIDO,DESEADO,113,113,1
2020-01-31,21,1299,4,1504,SOLTERO,F,1972-02-27,49,2019-11-05,2019-11-05,83799,OPERATIVO,6,9,ADMINISTRATIVO,220137,TERMINO_FIJO,1,0,0,1183300,1183300,1,132000,0,2020-01-23,DESPIDO,DESEADO,79,79,1
2020-12-31,21,1294,4,1504,SOLTERO,F,1985-04-27,36,2018-02-16,2018-02-16,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,88700,0,2020-01-24,DESPIDO,DESEADO,707,707,1
2020-12-31,21,1677,4,1504,CASADO,M,1971-07-08,50,2017-03-01,2017-03-01,83978,ADMINISTRATIVO,2,18,ADMINISTRATIVO,110182,INTEGRAL,1,0,0,15548800,15548800,1,848800,0,2020-01-31,NS-NR,DESEADO,1066,1066,1
2020-12-31,41,939,9,1520,UNION_LIBRE,F,1997-08-19,24,2019-04-16,2019-04-16,84240,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,1,414058,0,2020-01-27,FIN_CONTRATO,NO_APLICA,286,286,1
2020-12-31,41,942,9,1520,SOLTERO,F,1999-10-29,22,2019-05-16,2019-05-16,84240,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,1,414058,0,2020-01-27,FIN_CONTRATO,NO_APLICA,256,256,1
2020-12-31,21,1061,2,1500,SOLTERO,M,1997-01-16,24,2019-09-05,2019-09-05,84477,OPERATIVO,6,9,ADMINISTRATIVO,250140,TERMINO_FIJO,1,0,0,1103400,1103400,0,0,0,2020-02-04,DESPIDO,DESEADO,152,152,1
2020-12-31,21,37,2,1500,SOLTERO,F,1998-04-17,23,2019-08-20,2019-08-20,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-02-19,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,38,2,1500,SOLTERO,M,2000-02-19,21,2019-08-23,2019-08-23,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-02-22,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,318,5,1502,SOLTERO,F,1993-11-30,27,2017-02-20,2017-02-20,84082,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110117,TERMINO_INDEFINIDO,1,0,0,2638900,2638900,1,370900,0,2020-02-07,RENUNCIA,NO_DESEADO,1082,1082,1
2020-12-31,21,1025,5,1502,SOLTERO,F,1995-11-16,25,2019-02-18,2019-02-18,84049,APRENDICES,7,7,ADMINISTRATIVO,320212,APRENDIZ,1,0,0,1656232,1656232,0,0,0,2020-02-17,FIN_CONTRATO,NO_APLICA,364,364,1
2020-12-31,21,276,5,1502,SOLTERO,F,1995-01-18,26,2018-12-17,2018-12-17,84496,ADMINISTRATIVO,5,12,ADMINISTRATIVO,110128,TERMINO_INDEFINIDO,1,0,0,2592500,2592500,1,92500,0,2020-02-14,RENUNCIA,NO_DESEADO,424,424,1
2020-12-31,21,1877,5,1502,CASADO,M,1974-05-01,47,2019-07-29,2019-07-29,84527,NS-NR,2,18,COMERCIAL,310129,INTEGRAL,1,0,0,16700000,16700000,0,0,0,2020-02-14,RENUNCIA,DESEADO,200,200,1
2020-12-31,21,1967,4,1504,CASADO,M,1978-03-26,43,2012-04-09,2012-04-09,83964,ADMINISTRATIVO,3,16,ADMINISTRATIVO,110160,INTEGRAL,1,0,0,11782000,11782000,1,917100,0,2020-02-01,RENUNCIA,NO_DESEADO,2854,2854,1
2020-12-31,21,1494,4,1504,SOLTERO,F,1983-05-06,38,2019-08-05,2019-08-05,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-02-04,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,23,4,1504,SOLTERO,M,2001-03-04,20,2019-08-20,2019-08-20,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-02-19,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,21,26,4,1504,SOLTERO,F,1998-04-21,23,2019-09-03,2019-09-03,84049,APRENDICES,7,7,ADMINISTRATIVO,110144,APRENDIZ,1,0,0,1656232,1656232,0,0,0,2020-02-03,FIN_CONTRATO,NO_APLICA,153,153,1
2020-12-31,41,1247,9,1520,CASADO,M,1977-02-17,44,2017-05-02,2018-05-01,84228,OPERATIVO,6,9,ADMINISTRATIVO,220164,TERMINO_INDEFINIDO,1,0,0,1134500,1134500,1,102300,0,2020-02-15,RENUNCIA,NO_DESEADO,1019,655,1
2020-12-31,41,1180,9,1520,CASADO,M,1965-02-14,56,1993-11-08,1993-11-08,84175,OPERATIVO,6,9,ADMINISTRATIVO,220195,TERMINO_INDEFINIDO,1,0,0,1457861,1457861,1,67170,1,2020-02-24,DESPIDO,DESEADO,9604,9604,1
2020-12-31,41,1221,9,1520,CASADO,M,1972-01-11,49,1993-11-16,1993-11-16,84171,OPERATIVO,5,11,ADMINISTRATIVO,220195,TERMINO_INDEFINIDO,1,0,0,1576252,1576252,1,72637,1,2020-02-28,RENUNCIA,NO_DESEADO,9600,9600,1
2020-12-31,21,539,5,1502,SOLTERO,M,1987-10-27,34,2019-03-12,2019-03-12,84498,ADMINISTRATIVO,5,11,ADMINISTRATIVO,320402,TERMINO_INDEFINIDO,1,1400000,40,2100000,3500000,1,1400000,0,2020-02-27,RENUNCIA,NO_DESEADO,352,352,1
2020-12-31,21,1587,2,1500,CASADO,M,1976-06-11,45,2019-04-01,2019-04-01,84582,NS-NR,5,11,COMERCIAL,320363,TERMINO_FIJO,1,688000,40,1032000,1720000,1,688000,0,2020-03-19,FIN_CONTRATO,NO_APLICA,353,353,1
2020-12-31,21,33,2,1500,SOLTERO,F,1990-03-22,31,2019-09-20,2019-09-20,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-03-13,FIN_CONTRATO,NO_APLICA,175,175,1
2020-12-31,21,335,5,1502,SOLTERO,F,1995-10-10,26,2018-07-03,2018-07-03,84082,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110117,TERMINO_INDEFINIDO,1,0,0,2488800,2488800,1,88800,0,2020-03-30,RENUNCIA,NO_APLICA,636,636,1
2020-12-31,21,1530,4,1504,CASADO,M,1957-05-22,64,1989-04-26,1989-04-26,83810,OPERATIVO,5,12,ADMINISTRATIVO,220132,TERMINO_INDEFINIDO,1,0,0,2726200,2726200,1,218200,0,2020-03-06,PENSIONADO,NO_APLICA,11272,11272,1
2020-12-31,21,681,4,1504,SOLTERO,M,1994-11-13,26,2019-01-14,2019-01-14,84529,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110192,TERMINO_INDEFINIDO,1,0,0,2889040,2889040,0,0,0,2020-03-01,RENUNCIA,NO_DESEADO,412,412,1
2020-12-31,21,697,4,1504,UNION_LIBRE,M,1993-12-14,27,2019-09-02,2019-09-02,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-03-17,FIN_CONTRATO,NO_APLICA,197,197,1
2020-12-31,21,41,4,1504,UNION_LIBRE,M,1991-10-29,30,2019-06-18,2019-06-18,83799,OPERATIVO,6,9,ADMINISTRATIVO,220137,TERMINO_FIJO,1,0,0,1140000,1140000,0,0,0,2020-03-14,RENUNCIA,NO_DESEADO,270,270,1
2020-12-31,41,1140,9,1520,SOLTERO,M,1957-11-28,63,1987-04-06,1987-04-06,84142,ADMINISTRATIVO,5,11,ADMINISTRATIVO,110205,TERMINO_INDEFINIDO,1,0,0,2188100,2188100,1,197200,0,2020-03-17,PENSIONADO,NO_APLICA,12034,12034,1
2020-12-31,41,933,9,1520,SOLTERO,M,1998-03-12,23,2019-06-04,2019-06-04,84240,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,411558,411558,0,0,0,2020-03-22,FIN_CONTRATO,NO_APLICA,292,292,1
2020-12-31,41,881,9,1520,SOLTERO,F,1999-09-27,22,2019-08-08,2019-08-08,84240,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-03-03,FIN_CONTRATO,NO_APLICA,208,208,1
2020-12-31,41,930,9,1520,SOLTERO,F,1998-11-12,22,2019-09-03,2019-09-03,84240,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,0,0,0,2020-03-31,FIN_CONTRATO,NO_APLICA,210,210,1
2020-12-31,21,15,4,1504,SOLTERO,F,2001-05-30,20,2019-09-16,2019-09-16,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-04-22,FIN_CONTRATO,NO_APLICA,219,219,1
2020-03-01,21,1091,2,1500,SOLTERO,F,1991-05-07,30,2019-10-16,2019-10-16,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,828116,0,877803,1705919,1,877803,0,2020-04-15,FIN_CONTRATO,NO_APLICA,182,182,1
2020-12-31,21,18,4,1504,SOLTERO,F,2000-05-25,21,2019-07-22,2019-07-22,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-04-15,FIN_CONTRATO,NO_APLICA,268,268,1
2020-12-31,21,17,4,1504,SOLTERO,F,2000-08-02,21,2019-02-20,2019-02-20,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,1,414058,0,2020-04-14,FIN_CONTRATO,NO_APLICA,419,419,1
2020-12-31,21,9,4,1504,SOLTERO,F,1997-03-10,24,2019-03-01,2019-03-01,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,1,414058,0,2020-04-14,FIN_CONTRATO,NO_APLICA,410,410,1
2020-12-31,21,678,4,1504,SOLTERO,F,1991-11-25,29,2016-06-01,2016-06-01,83935,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110178,TERMINO_INDEFINIDO,1,0,0,2963700,2963700,1,513700,0,2020-04-10,RENUNCIA,NO_DESEADO,1409,1409,1
2020-08-31,41,879,9,1520,SOLTERO,F,1996-02-28,25,2019-10-22,2019-10-22,84240,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,877803,877803,1,49687,0,2020-04-22,FIN_CONTRATO,NO_APLICA,183,183,1
2020-08-31,41,878,9,1520,SOLTERO,M,1996-02-17,25,2019-10-22,2019-10-22,84240,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,877803,877803,1,49687,0,2020-04-22,FIN_CONTRATO,NO_APLICA,183,183,1
2020-12-31,41,57,9,1520,SOLTERO,F,2000-03-12,21,2019-06-17,2019-06-17,84240,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-04-15,FIN_CONTRATO,NO_APLICA,303,303,1
2020-12-31,41,1345,9,1520,VIUDO,F,1963-02-26,58,1987-12-17,1987-12-17,84211,ADMINISTRATIVO,5,11,ADMINISTRATIVO,220176,TERMINO_INDEFINIDO,1,0,0,2083000,2083000,1,192600,0,2020-04-06,PENSIONADO,NO_APLICA,11799,11799,1
2020-12-31,41,1300,9,1520,CASADO,M,1964-01-10,57,1994-12-12,1994-12-12,84138,OPERATIVO,5,11,ADMINISTRATIVO,220140,TERMINO_INDEFINIDO,1,0,0,1457861,1457861,1,67170,1,2020-04-24,FALLECIMIENTO,NO_APLICA,9265,9265,1
2020-12-31,21,1520,2,1500,CASADO,F,1984-04-30,37,2015-07-17,2015-07-17,83945,ADMINISTRATIVO,6,10,ADMINISTRATIVO,150156,TERMINO_INDEFINIDO,1,0,0,1739100,1739100,1,139100,0,2020-05-04,RENUNCIA,NO_DESEADO,1753,1753,1
2020-12-31,21,1370,5,1502,CASADO,F,1969-09-05,52,2016-08-01,2016-08-01,84442,ADMINISTRATIVO,2,20,ADMINISTRATIVO,310208,INTEGRAL,1,0,0,36000000,36000000,1,6600000,0,2020-05-15,RENUNCIA,DESEADO,1383,1383,1
2020-12-31,21,1327,5,1502,SOLTERO,F,1967-10-11,54,2019-01-29,2019-01-29,84542,ADMINISTRATIVO,2,19,COMERCIAL,310900,INTEGRAL,1,0,0,22500000,22500000,0,0,0,2020-05-15,RENUNCIA,DESEADO,472,472,1
2020-05-01,21,410,4,1504,SOLTERO,M,1996-06-13,25,2020-03-02,2020-03-02,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1183300,1183300,0,0,0,2020-05-25,RENUNCIA,NO_DESEADO,84,84,1
2020-12-31,21,369,4,1504,SOLTERO,M,1995-09-17,26,2019-05-13,2019-05-13,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,828116,828116,1,414058,0,2020-05-31,FIN_CONTRATO,NO_APLICA,384,384,1
2020-04-01,21,104,4,1504,SOLTERO,F,1998-08-02,23,2019-11-18,2019-11-18,84049,APRENDICES,7,7,ADMINISTRATIVO,110194,APRENDIZ,1,0,0,1755606,1755606,1,99374,0,2020-05-17,FIN_CONTRATO,NO_APLICA,181,181,1
2020-05-01,21,824,4,1504,SOLTERO,M,1988-06-29,33,2020-01-03,2020-01-03,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1194900,1194900,1,11800,0,2020-05-29,RENUNCIA,DESEADO,147,147,1
2020-05-01,21,153,4,1504,UNION_LIBRE,M,1994-10-20,27,2020-01-03,2020-01-03,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1194900,1194900,1,11800,0,2020-05-29,RENUNCIA,DESEADO,147,147,1
2020-05-01,21,710,2,1500,SOLTERO,F,1996-09-01,25,2019-12-18,2019-12-18,84049,APRENDICES,7,7,ADMINISTRATIVO,150109,APRENDIZ,1,0,0,1755606,1755606,1,99374,0,2020-06-17,FIN_CONTRATO,NO_DESEADO,182,182,1
2020-12-31,21,1046,5,1502,SOLTERO,F,1989-04-12,32,2012-10-16,2012-10-16,84428,ADMINISTRATIVO,2,18,ADMINISTRATIVO,310130,INTEGRAL,1,0,0,22500000,22500000,1,12420000,0,2020-06-01,RENUNCIA,NO_DESEADO,2785,2785,1
2020-05-01,21,584,4,1504,SOLTERO,M,1993-09-24,28,2019-12-16,2019-12-16,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,877803,877803,1,49687,0,2020-06-15,FIN_CONTRATO,NO_DESEADO,182,182,1
2020-12-31,21,1461,4,1504,CASADO,F,1980-07-17,41,2019-03-01,2019-03-01,83867,ADMINISTRATIVO,4,15,ADMINISTRATIVO,110191,TERMINO_INDEFINIDO,1,0,0,6400000,6400000,0,0,0,2020-06-05,RENUNCIA,DESEADO,462,462,1
2020-12-31,21,42,4,1504,SOLTERO,F,2000-07-05,21,2019-09-23,2019-09-23,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-06-18,FIN_CONTRATO,NO_DESEADO,269,269,1
2020-12-31,21,16,4,1504,SOLTERO,M,2001-05-31,20,2019-06-17,2019-06-17,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-06-18,FIN_CONTRATO,NO_DESEADO,367,367,1
2020-06-01,21,1048,4,1504,SOLTERO,M,1993-11-02,27,2020-06-04,2020-06-04,83799,OPERATIVO,6,9,OPERATIVO,220144,NS-NR,1,0,0,1195100,1195100,0,0,0,2020-06-26,RENUNCIA,NO_DESEADO,22,22,1
2020-12-31,21,980,2,1500,CASADO,F,1986-10-11,35,2016-05-18,2016-05-18,83827,OPERATIVO,5,12,COMERCIAL,320363,TERMINO_INDEFINIDO,1,1332733.33,40,1999100,3331833.33,1,181833.33,0,2020-07-06,DESPIDO,DESEADO,1510,1510,1
2020-06-01,21,1028,2,1500,SOLTERO,M,1997-04-30,24,2020-01-27,2020-01-27,84049,APRENDICES,7,7,ADMINISTRATIVO,250168,APRENDIZ,1,0,0,1755606,1755606,0,0,0,2020-07-26,FIN_CONTRATO,NO_DESEADO,181,181,1
2020-12-31,21,149,2,1500,SOLTERO,F,1992-08-18,29,2019-08-01,2019-08-01,84049,APRENDICES,7,7,ADMINISTRATIVO,150140,APRENDIZ,1,0,0,1656232,1656232,0,0,0,2020-07-30,FIN_CONTRATO,NO_DESEADO,364,364,1
2020-12-31,21,534,5,1502,CASADO,F,1987-01-17,34,2016-09-06,2016-09-06,83941,ESTRATEGICO,4,15,COMERCIAL,320212,TERMINO_INDEFINIDO,1,0,0,4740000,4740000,1,750000,0,2020-07-29,RENUNCIA,DESEADO,1422,1422,1
2020-12-31,21,1942,5,1502,NO_DEFINIDO,M,1900-01-02,121,1977-03-01,1977-03-01,83800,ADMINISTRATIVO,0,0,ADMINISTRATIVO,150208,JUBILADO,1,0,0,774331,774331,1,53353,0,2020-07-03,FALLECIMIENTO,NO_DESEADO,15830,15830,1
2020-08-31,21,1029,5,1502,SOLTERO,F,1997-10-11,24,2020-07-21,2020-01-07,84910,ADMINISTRATIVO,7,7,COMERCIAL,310110,TERMINO_FIJO,1,0,0,1800000,1800000,1,44394,0,2020-07-06,FIN_CONTRATO,NO_DESEADO,97,181,1
2020-08-31,21,347,5,1502,SOLTERO,F,1997-12-30,23,2020-07-13,2020-01-07,84909,ADMINISTRATIVO,7,7,COMERCIAL,310118,TERMINO_FIJO,1,0,0,1800000,1800000,1,44394,0,2020-07-06,FIN_CONTRATO,NO_DESEADO,105,181,1
2020-12-31,21,1126,5,1502,SOLTERO,M,1984-11-13,36,2019-02-19,2019-02-19,84543,ADMINISTRATIVO,3,17,COMERCIAL,310130,INTEGRAL,1,0,0,10898500,10898500,0,0,0,2020-07-03,RENUNCIA,DESEADO,500,500,1
2020-06-01,21,1460,5,1502,SOLTERO,F,1980-06-26,41,2019-12-03,2019-12-03,84556,ADMINISTRATIVO,4,15,COMERCIAL,320314,TERMINO_INDEFINIDO,1,1200000,20,4800000,6000000,0,0,0,2020-07-03,RENUNCIA,DESEADO,213,213,1
2020-06-01,21,411,18,1503,SOLTERO,M,1997-11-07,23,2020-01-16,2020-01-16,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,877803,877803,0,0,0,2020-07-15,FIN_CONTRATO,NO_DESEADO,181,181,1
2020-06-01,21,502,4,1504,UNION_LIBRE,M,1990-08-18,31,2020-04-20,2020-04-20,83799,OPERATIVO,6,9,OPERATIVO,220144,TERMINO_FIJO,1,0,0,1195100,1195100,1,11800,0,2020-07-02,DESPIDO,DESEADO,73,73,1
2020-12-31,21,565,4,1504,SOLTERO,F,1996-06-22,25,2018-06-05,2018-06-05,84337,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110124,TERMINO_INDEFINIDO,1,0,0,2440000,2440000,1,140000,0,2020-07-03,RENUNCIA,NO_DESEADO,759,759,1
2020-12-31,21,160,4,1504,SOLTERO,F,1986-08-18,35,2019-05-21,2019-05-21,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-07-15,FIN_CONTRATO,NO_DESEADO,421,421,1
2020-12-31,21,74,4,1504,SOLTERO,F,2000-08-23,21,2019-05-21,2019-05-21,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-07-15,FIN_CONTRATO,NO_DESEADO,421,421,1
2020-12-31,21,11,4,1504,SOLTERO,M,2000-10-03,21,2019-05-28,2019-05-28,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,414058,414058,0,0,0,2020-07-15,FIN_CONTRATO,NO_DESEADO,414,414,1
2020-06-01,21,405,4,1504,SOLTERO,F,1994-10-01,27,2020-01-14,2020-01-14,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,877803,877803,0,0,0,2020-07-13,FIN_CONTRATO,NO_DESEADO,181,181,1
2020-06-01,21,146,4,1504,SOLTERO,F,1991-07-12,30,2020-01-23,2020-01-23,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,877803,877803,0,0,0,2020-07-22,FIN_CONTRATO,NO_DESEADO,181,181,1
2020-07-31,21,1637,2,1500,CASADO,M,1984-08-04,37,2019-12-03,2019-12-03,84477,OPERATIVO,6,9,ADMINISTRATIVO,250140,TERMINO_FIJO,1,0,0,1150800,1150800,1,47400,0,2020-07-30,RENUNCIA,NO_DESEADO,240,240,1
2020-12-31,21,1280,5,1502,NO_DEFINIDO,F,1924-12-24,96,2010-10-01,2010-10-01,83800,ADMINISTRATIVO,0,0,ADMINISTRATIVO,150208,JUBILADO,1,0,0,782322,782322,1,53903,0,2020-07-24,FALLECIMIENTO,NO_DESEADO,3584,3584,1
2020-07-31,21,663,2,1500,SOLTERO,F,1991-03-11,30,2020-01-27,2020-01-27,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,877803,877803,0,0,0,2020-08-26,FIN_CONTRATO,NO_DESEADO,212,212,1
2020-07-31,21,773,2,1500,UNION_LIBRE,F,1995-08-01,26,2020-01-24,2020-01-24,84049,APRENDICES,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,877803,877803,0,0,0,2020-08-23,FIN_CONTRATO,NO_DESEADO,212,212,1
2020-12-31,21,1276,5,1502,NO_DEFINIDO,F,1970-01-01,51,2010-10-01,2010-10-01,83800,ADMINISTRATIVO,0,0,ADMINISTRATIVO,150208,JUBILADO,1,0,0,774331,774331,1,53353,0,2020-08-06,FALLECIMIENTO,NO_DESEADO,3597,3597,1
2020-12-31,21,1372,5,1502,CASADO,F,1979-10-04,42,2014-10-06,2014-10-06,84501,ADMINISTRATIVO,2,19,ADMINISTRATIVO,110138,INTEGRAL,1,0,0,22294500,22294500,1,3243300,0,2020-08-11,RENUNCIA,NO_DESEADO,2136,2136,1
2020-08-31,21,342,5,1502,SOLTERO,M,1995-10-29,26,2020-08-10,2020-02-06,84922,ADMINISTRATIVO,7,7,ADMINISTRATIVO,310152,TERMINO_FIJO,1,0,0,1800000,1800000,1,44394,0,2020-08-05,FIN_CONTRATO,NO_DESEADO,77,181,1
2020-07-31,21,686,5,1502,SOLTERO,M,1991-11-17,29,2020-02-18,2020-02-18,84049,APRENDICES,7,7,ADMINISTRATIVO,310109,APRENDIZ,1,0,0,1755606,1755606,0,0,0,2020-08-17,FIN_CONTRATO,NO_DESEADO,181,181,1
2020-12-31,21,422,4,1504,CASADO,F,1991-01-17,30,2014-07-09,2014-07-09,84092,ADMINISTRATIVO,5,11,ADMINISTRATIVO,110307,TERMINO_INDEFINIDO,1,0,0,1953800,1953800,1,143700,0,2020-08-25,RENUNCIA,DESEADO,2239,2239,1
2020-08-31,21,1102,4,1504,SOLTERO,F,1998-08-20,23,2020-08-05,2020-02-03,84923,ADMINISTRATIVO,7,7,ADMINISTRATIVO,110191,TERMINO_FIJO,1,0,0,1800000,1800000,1,44394,0,2020-08-02,FIN_CONTRATO,NO_DESEADO,82,181,1
2020-08-31,21,5,4,1504,SOLTERO,F,2000-06-18,21,2020-08-10,2020-02-03,84728,OPERATIVO,6,9,ADMINISTRATIVO,220168,TERMINO_INDEFINIDO,1,0,0,1540700,1540700,1,662897,0,2020-08-02,FIN_CONTRATO,NO_DESEADO,77,181,1
2020-07-31,21,194,4,1504,SOLTERO,F,1988-12-22,32,2020-02-05,2020-02-05,84049,APRENDICES,7,7,ADMINISTRATIVO,110125,APRENDIZ,1,0,0,877803,877803,0,0,0,2020-08-04,FIN_CONTRATO,NO_DESEADO,181,181,1
2020-12-31,21,1506,4,1504,CASADO,F,1985-10-23,36,2018-07-03,2018-07-03,83927,ADMINISTRATIVO,4,15,ADMINISTRATIVO,110202,TERMINO_INDEFINIDO,1,0,0,6106900,6106900,1,217900,0,2020-08-25,RENUNCIA,DESEADO,784,784,1
